Date,Open,High,Low,Close,Volume,VIX,US10Y,DXY,OIL,GOLD,CPI_US,MA_20,EMA_20,MAE_20,MA_60,EMA_60,MAE_60,MA_120,EMA_120,MAE_120,MA_360,EMA_360,MAE_360,MACD,MACD_long,Signal,Signal_long,RSI_7,RSI_14,RSI_28,RSI_56,z_close,iqr_close,rolling_close,decomp_close,arima_close,iso_multivariate,any_outlier,n_methods_flagged
2011-02-04,223.6000061035156,223.7100067138672,221.8999938964844,223.5200042724609,8985600,63.47,91.81,22.4325,37.34,131.66,25.4099,221.44099884033204,220.92117863238792,1.896500396728516,211.6975003560384,213.72323917196584,1.901499938964844,203.11699994405112,207.80471740924085,2.0015842437744142,201.25997195773652,204.56045322945016,2.4449449327256945,2.3760420033279104,5.918521762724993,2.6243177836328915,3.645875446122148,59.900296047054525,46.14143519018011,58.23589618389423,60.30151262673099,False,False,False,False,False,False,False,0
2011-02-07,223.5200042724609,227.19000244140625,223.5200042724609,226.91000366210935,6374800,62.302,91.77,22.4325,36.66,131.68,25.44,221.92499923706052,221.49154292093283,1.9069999694824216,212.04566701253256,214.1555921060689,1.9121665954589844,203.42391662597657,208.12050726466015,2.018250910441081,201.3759441799588,204.6842734534538,2.4493060641818576,2.5776903227859407,6.035084841408718,2.6149922914635018,3.749754115482434,64.74643348184469,55.447406576305966,60.7858217866244,63.69686882201932,False,False,False,False,False,False,False,0
2011-02-08,226.91000366210935,228.6699981689453,226.25999450683597,228.44000244140625,9503800,61.45,91.14,22.405,36.64,133.14,25.43,222.46049957275392,222.15330097050173,1.9584999084472656,212.43966700236004,214.62393342853895,1.917333221435547,203.73716659545897,208.45636668906923,2.024584197998047,201.48438864813912,204.81588414036767,2.441778310139974,2.8283526942393,6.167566739469748,2.6576643720186617,3.8548764034818825,85.64219092662563,71.0435094707386,62.410417190690005,64.91094728360775,False,False,False,False,False,False,False,0
2011-02-09,228.42999267578125,228.42999267578125,226.1100006103516,226.16000366210935,5515400,61.75,91.66,22.31,36.5,133.07,25.4,222.82699966430664,222.53489170303575,2.017499542236328,212.8595003763835,215.0021652394757,1.8914998372395837,204.0696666717529,208.7489887877972,2.005334091186524,201.5821386549208,204.93413411001723,2.443750508626302,2.8106284080638204,6.2531764516785415,2.688257179227693,3.959150318620868,70.89301984997067,62.421204541081394,60.89436615367854,62.55951246274659,False,False,False,False,False,False,False,0
2011-02-10,226.72999572753903,226.9600067138672,225.3600006103516,226.75999450683597,9087600,61.7,91.36,22.49,36.54,132.85,25.3402,223.04049911499024,222.93728244625484,1.8644989013671875,213.2756670633952,215.38766783840555,1.887833150227865,204.4107499440511,209.0466913616656,2.006750742594401,201.6796386294895,205.0550530041824,2.443500476413303,2.812574423225726,6.34097647673994,2.7131206280273,4.062707977669523,56.38407970124502,61.06273322677867,61.00201172986366,62.96295491253223,False,False,False,False,False,False,False,0
2011-02-11,226.7400054931641,230.05999755859372,225.66000366210935,230.0200042724609,7010800,60.7,91.78,22.5475,36.05,132.3225,25.39,223.46199951171877,223.611827382084,1.9824989318847657,213.8076670328776,215.8674165739484,1.8806668599446612,204.7882499694824,209.39335769076968,2.024667485555013,201.7771386464437,205.19336298350805,2.443500518798828,3.0421047078813785,6.474058883178685,2.778917443998116,4.1675493213873125,76.68123248403823,65.78646784088798,59.60843992877879,65.77778040708279,False,False,False,False,False,False,False,0
2011-02-14,229.8999938964844,230.30999755859372,228.97999572753903,230.05999755859372,7712600,60.159,91.81,22.58,35.88,132.95,25.4,223.69349975585936,224.22593882746588,1.792498779296875,214.3593335469564,216.3327470980351,1.862333424886068,205.1924166361491,209.7349550439569,1.9986673990885415,201.86977750990127,205.3311282720127,2.438639365302192,3.1904586151761976,6.597792054078212,2.8612256782337324,4.273212048895613,78.82039471082584,67.8881332963787,60.466008713936304,67.82964169138914,False,False,False,False,False,False,False,0
2011-02-15,230.05999755859372,230.69000244140625,228.97999572753903,229.6100006103516,8992800,60.97,92.02,22.6,35.39,133.97,25.38,223.97399978637696,224.73870661631213,1.7434989929199218,214.85650024414065,216.76806688532412,1.822833506266276,205.5884999593099,210.06346819381463,1.998084004720052,201.9653330485026,205.46563726003677,2.4357226901584204,3.2344346137362834,6.704598691509489,2.9358674653342427,4.378924511617955,76.36364837371522,67.33100227540511,58.30683816432373,66.50650285540948,False,False,False,False,False,False,False,0
2011-02-16,229.58999633789065,231.16000366210935,229.58999633789065,230.5500030517578,6305000,61.69,91.89,22.47,35.53,134.1,25.326,224.56350021362303,225.2921634196879,1.5284988403320312,215.37466684977213,217.21993364487932,1.833167012532552,206.00575002034503,210.4020886046897,1.992583974202474,202.05594418843583,205.6046088156696,2.430778291490343,3.3070150396862914,6.81784504018961,3.0100969802046524,4.484964534599332,70.00001676791693,66.6533981421631,60.055533278354886,68.32285316735883,False,False,False,False,False,False,False,0
2011-02-17,230.9199981689453,231.07000732421875,229.69000244140625,230.67999267578125,7334200,62.29,92.23,22.41,36.06,135.04,25.33,225.0849998474121,225.8052900155063,1.460498046875,215.94183349609372,217.6612470557286,1.7884999593098958,206.38883323669432,210.73726057280695,1.9584171295166013,202.1464163886176,205.74353060990845,2.430639351738824,3.336562807350589,6.923986482921634,3.07539014563384,4.591008967135084,64.5454257212272,78.10763832368215,64.19675181248527,68.23588860758865,False,False,False,False,False,False,False,0
2011-02-18,230.6699981689453,231.1000061035156,230.19000244140625,230.63999938964844,4785400,62.942,92.21,22.3025,36.36,135.41,25.4001,225.53300018310543,226.26573852732932,1.390998077392578,216.56133346557615,218.0867799191358,1.7361666361490886,206.80574989318848,211.0662314623416,1.9245836893717447,202.2181108262804,205.8814611848655,2.412083774142795,3.318498912383518,7.020548456794245,3.124011898983776,4.696641118859395,91.02578075875078,76.35375599683756,63.76040402147876,68.67580819896011,False,False,False,False,False,False,False,0
2011-02-22,231.16000366210935,231.16000366210935,223.97999572753903,224.9900054931641,11656000,70.802,93.1,22.3575,38.49,136.29,25.31,225.69400024414065,226.1442401431231,1.6689971923828124,217.03400014241532,218.3131151838581,1.7776664733886718,207.161749903361,211.2963764876444,1.9578336079915364,202.2762219323052,205.9873256962688,2.4256671057807075,2.815816872876269,7.01673869621365,3.0623728937622747,4.79751492657045,41.57948378441945,48.719236187008505,55.98523934908435,63.49174647240336,False,False,False,False,False,False,False,0
2011-02-23,224.00999450683597,225.5200042724609,220.47000122070312,223.08999633789065,14291000,73.9299,92.87,22.23,39.8,137.51,25.37,225.7995002746582,225.85335978072004,1.7244972229003903,217.51200002034503,218.46973423808865,1.772333272298177,207.44341659545896,211.49131235293777,1.9151671091715492,202.33041636149088,206.0820773341725,2.4295837826199,2.238320905059595,6.978421885150851,2.897562496021739,4.892336968247859,12.131015770787442,48.00968860181921,50.60361292754956,60.26655532390924,False,False,False,False,False,False,False,0
2011-02-24,223.0800018310547,223.25,219.8999938964844,222.5800018310547,12391800,72.95,93.11,22.15,38.97,136.48,25.39,225.89150009155276,225.54161140456145,1.7379974365234374,217.97483342488607,218.60449710998915,1.7741666158040366,207.70591659545897,211.674596476543,1.9045003255208333,202.3873608059353,206.17347857792257,2.426833767361111,1.7196755461957025,6.929900633446152,2.661985106056532,4.980926692821698,11.122601930351893,47.52522726906105,51.00385972545293,59.6977598761104,False,False,False,False,False,False,False,0
2011-02-25,222.55999755859372,226.0,222.55999755859372,225.8000030517578,6277800,68.49,93.41,22.185,39.68,137.384,25.43,226.0715003967285,225.56622013286585,1.825997924804688,218.50250015258788,218.8404153375881,1.8166666666666669,207.96099993387855,211.90807427117463,1.8970836639404296,202.4406386057536,206.28221278553383,2.4231671227349176,1.5505982194359549,6.932341066413443,2.4397077287324165,5.065770796021339,34.62468749615144,54.76190779703364,50.37996580950157,61.27823621805805,False,False,False,False,False,False,False,0
2011-02-28,225.7100067138672,227.72000122070312,225.7100067138672,226.77999877929688,9585000,65.54,93.37,22.09,39.19,137.661,25.43,226.48250045776368,225.6818180991926,1.6929977416992188,218.97900009155276,219.1007295487917,1.7654998779296875,208.255083211263,212.1538912051932,1.874416987101237,202.49472194247772,206.39577392677356,2.423972659640842,1.478635890759108,6.946838343598444,2.2474933611377548,5.14755634156817,34.83503168997227,49.69808389582335,52.88142734324144,61.70212374963763,False,False,False,False,False,False,False,0
2011-03-01,226.77999877929688,226.9199981689453,222.22999572753903,222.7700042724609,8353000,70.33,93.26,22.12,40.48,140.03,25.42,226.61950073242187,225.40450249664676,1.8199974060058597,219.30233357747397,219.2210336380923,1.7459999084472655,208.505416615804,212.32936414845383,1.8975003560384116,202.56149974399145,206.4864898843674,2.411278194851345,1.0855189957717073,6.891669489638474,2.0150984880645453,5.22338734800601,25.751082196407296,38.19240592888414,54.26506502763529,57.81734755024471,False,False,False,False,False,False,False,0
2011-03-02,221.82000732421875,222.4499969482422,219.8300018310547,220.3699951171875,9252800,70.6,92.77,22.0,41.39,139.917,25.42,226.36250076293945,224.9250256033649,1.6659980773925782,219.57566680908204,219.25870450625936,1.7759999593098958,208.71724993387855,212.46226713967255,1.899000422159831,202.6277219560411,206.56340681086505,2.411833784315321,0.573697119839295,6.796437366586787,1.7268182144194952,5.29178082707474,22.49596872070529,38.002456079555735,50.12520371076796,55.29139709830461,False,False,False,False,False,False,False,0
2011-03-03,220.3699951171875,224.92999267578125,220.3699951171875,224.67999267578125,6482600,66.95,92.14,21.97,41.18,138.09,25.3916,226.40100021362304,224.90168913407123,1.8014984130859373,219.9281667073568,219.43645165935845,1.8404998779296875,208.9627498626709,212.66421301630248,1.932667032877604,202.68716638353132,206.6637757076236,2.40505599975586,0.5099766847392004,6.772238643055971,1.4834499084834365,5.356148558204358,49.10556034441012,46.264361988708266,52.95275838888679,56.36808288830402,False,False,False,False,False,False,False,0
2011-03-04,225.1000061035156,225.1000061035156,220.6699981689453,222.1300048828125,12830200,68.86,92.8,21.935,42.33,139.35,25.4199,226.3270004272461,224.63771920537997,1.9139976501464844,220.23933334350585,219.5247648797996,1.8818331400553383,209.15116653442385,212.8206723859969,1.9180835723876952,202.7425275166829,206.74946118781853,2.4091392940945093,0.250823737176205,6.704092493802676,1.2369246742219902,5.414754816273851,47.33038793688727,35.45888079172593,50.33796569661788,54.57437861951275,False,False,False,False,False,False,False,0
2011-03-07,222.1300048828125,223.7400054931641,219.8699951171875,220.72999572753903,6060000,70.61,92.57,21.96,42.37,139.721,25.43,226.1875,224.2655550646332,1.979498291015625,220.4658332824707,219.5642806452992,1.8438334147135416,209.34441655476888,212.95140500321247,1.9132502237955729,202.7968330807156,206.82691567280315,2.4101948632134333,-0.0667563536391355,6.6128756420867205,0.976188468649765,5.466847026091801,45.09802177471003,33.62581602993703,49.76795961953536,55.54356517600531,False,False,False,False,False,False,False,0
2011-03-08,220.6300048828125,225.8999938964844,220.6300048828125,225.57000732421875,11109400,69.0699,92.35,22.0575,42.31,139.36,25.35,226.12050018310543,224.38978861316517,2.0519989013671878,220.72833328247071,219.76118971673915,1.8798334757486976,209.5719165802002,213.1599769424027,1.947500228881836,202.8890275319417,206.9307555157473,2.399194929334852,0.0712858832478957,6.60121277433646,0.7952079515693913,5.516167276015482,49.438761186238345,43.85645595949181,54.1303279559131,58.53496454199655,False,False,False,False,False,False,False,0
2011-03-09,225.5399932861328,226.47999572753903,223.8300018310547,225.2100067138672,6303800,69.99,92.89,22.02,42.05,139.41,25.35,225.95900039672853,224.4679046227558,1.9934989929199216,220.95400009155276,219.9398394543499,1.8550003051757813,209.8023333231608,213.35915098821204,1.9445835113525392,202.9806386735704,207.0320256054876,2.399778238932292,0.1499082608009132,6.580688466137872,0.6661480134156957,5.562450806020803,46.04934261300674,41.73374867489413,52.62333242371,58.1402033049793,False,False,False,False,False,False,False,0
2011-03-10,225.3800048828125,225.3800048828125,220.50999450683597,220.75,10017400,73.5372,93.68,22.19,41.4,137.77,25.29,225.68850021362303,224.11381846820765,2.1024993896484374,221.08916676839192,219.9664020951909,1.9131670633951825,210.00416666666663,213.4813137817953,1.973166910807292,203.04224976433647,207.10802546362896,2.3945560031467013,-0.1459853779580555,6.485088313395579,0.5037213351409455,5.60256548025449,45.02952257014192,36.44554824992586,51.88176963229421,55.53205075129144,False,False,False,False,False,False,False,0
2011-03-11,220.72999572753903,222.91000366210935,220.0399932861328,222.55999755859372,7676400,71.52,93.46,22.03,40.69,138.22,25.402,225.4785003662109,223.96583552443488,2.162999725341797,221.30800018310543,220.0514380120237,1.8898335774739583,210.18783327738444,213.63137467066804,1.9550001780192057,203.10502751668292,207.19363195722988,2.395722664727105,-0.2317599577480109,6.4200633413557,0.3566250765631543,5.63810886551976,55.549927070298665,39.47916679084298,52.16128494037781,55.94934238183893,False,False,False,False,False,False,False,0
2011-03-14,222.5500030517578,222.5500030517578,218.6300048828125,219.22999572753903,6358000,72.46,93.67,21.92,40.91,138.86,25.3985,224.93899993896488,223.51480316282576,2.166499328613281,221.50100021362303,220.0245054781062,1.9156669616699216,210.3609999338786,213.7239138616907,1.9655001322428385,203.15002750820585,207.26031541302103,2.3964449140760635,-0.561962296439674,6.300591616415488,0.1729076019625886,5.666912463384792,35.4666866319282,42.01772860683262,44.43064771667463,52.87681078964745,False,False,False,False,False,False,False,0
2011-03-15,220.3699951171875,220.3699951171875,214.08999633789065,217.67999267578125,12839800,75.3801,94.01,21.94,39.39,136.27,25.31,224.31999969482425,222.9591069259644,2.2419998168945314,221.66000010172527,219.9476362058988,1.9333335876464843,210.54783325195316,213.78930359415503,1.951833470662435,203.1895552741157,207.3180421568591,2.3995838165283203,-0.9379106708090889,6.158332611743788,-0.0492560525917468,5.688278556791705,37.46477589820385,42.42932829746472,44.47007591743728,51.10681922183968,False,False,False,False,False,False,False,0
2011-03-16,217.66000366210935,218.02999877929688,212.8800048828125,213.05999755859372,8975000,82.159,94.81,22.01,39.679,136.24,25.33,223.49249954223632,222.0163346052624,2.450499725341797,221.73233337402343,219.7218119879544,2.0006668090820314,210.7280832926432,213.77724894893916,1.958416748046875,203.2116663614909,207.34985354412632,2.407833777533637,-1.5903152963064997,5.944563039015264,-0.3574679013346974,5.699421360366642,31.711988217924727,38.05220695109644,41.30255006784063,49.89687214650299,False,False,False,False,False,False,False,0
2011-03-17,213.5500030517578,216.80999755859372,213.5500030517578,216.4900054931641,9390000,79.09,94.52,21.82,40.6921,136.97,25.36,222.78949966430665,221.49001754696727,2.575,221.84883346557615,219.61585111927275,2.0448336283365887,210.89283332824704,213.82208790008335,1.942916742960612,203.2415830400255,207.40049150506283,2.415639368693034,-1.8097164035959563,5.793763219189373,-0.6479176017869492,5.703523180315457,26.78937658214269,38.37703707598302,44.50695432711568,50.44349835312257,False,False,False,False,False,False,False,0
2011-03-18,216.4900054931641,220.88999938964844,216.4900054931641,218.9600067138672,13108400,76.71,94.46,21.72,40.97,138.37,25.39,222.20350036621093,221.24906413429116,2.692000579833985,221.9495002746582,219.59434802401356,2.0290003458658856,211.09758338928225,213.9070121779972,1.944083404541016,203.28127750820585,207.46453314056868,2.419583808051215,-1.76395117485103,5.687335846016339,-0.8711243163997655,5.7028193831720175,35.57915060633756,40.58740059661317,43.69748061804515,51.41316648230675,False,False,False,False,False,False,False,0
2011-03-21,218.9600067138672,221.5800018310547,218.9600067138672,220.07000732421875,10930400,70.71,93.97,21.65,41.13,139.14,25.376,221.67500076293945,221.13677300952236,2.745500946044922,222.02950032552084,219.6099434109055,2.0083335876464843,211.30650011698404,214.0088798663645,1.9482500712076825,203.304555299547,207.5343695626388,2.4031671312120224,-1.6194461614775264,5.6010635445409775,-1.020788685415318,5.698395216275016,48.14412553514017,46.50621783326153,43.32003516950288,52.070549517000615,False,False,False,False,False,False,False,0
2011-03-22,220.33999633789065,220.44000244140625,219.13999938964844,219.1699981689453,7757000,70.11,94.02,21.655,41.93,139.05,25.42,221.3840003967285,220.94946111994355,2.508001708984375,222.12750040690105,219.59551897674285,1.9903335571289065,211.52133344014484,214.09418760690303,1.9423334757486976,203.32922197977703,207.5988328790172,2.4017782423231337,-1.5595703581272176,5.501331369839789,-1.1285450199576978,5.689827222951746,40.26422830138574,48.38449652404736,44.29573608149244,52.0975654437858,False,False,False,False,False,False,False,0
2011-03-23,219.1699981689453,219.1699981689453,216.00999450683597,218.0800018310547,7410000,67.73,93.9,21.78,42.11,140.34,25.3996,221.1335006713867,220.67617928290653,2.4675010681152343,222.17066701253256,219.54582988999897,1.9718332926432287,211.7288335164388,214.1600688337485,1.94966672261556,203.36624976264105,207.65690029703404,2.389417139689128,-1.5818375094294763,5.385761056250431,-1.2192035178520535,5.6766069548342974,46.20964773049603,40.27124813819989,42.972804968197686,51.42365486391128,False,False,False,False,False,False,False,0
